user_id,gender,gender_type,birthday,age,state,state_block,create_date,create_dayoftheweek,create_timezone,first_reg_interval,first_reg_date,first_reg_dayoftheweek,first_reg_timezone,second_reg_date,second_reg_interval,reg_cnt,shop_name,count_all,price_all,count_その他,count_教養娯楽費,count_交際費,count_交通費,count_車関連費,count_住宅費,count_食費,count_水道光熱費,count_税金,count_通信費,count_日用品費,count_被服費,count_美容健康費,count_保険費,count_養育費,PRICE_その他,PRICE_教養娯楽費,PRICE_交際費,PRICE_交通費,PRICE_車関連費,PRICE_住宅費,PRICE_食費,PRICE_水道光熱費,PRICE_税金,PRICE_通信費,PRICE_日用品費,PRICE_被服費,PRICE_美容健康費,PRICE_保険費,PRICE_養育費
277758,2,女性,1981,30代,福島県,東北,2013/5/13,月曜日,夜間,0,2013/5/13,月曜日,夜間,2013/5/13,0,1226,セブンイレブン,201,137486,5,133,0,0,0,0,616,0,0,1,2,0,0,0,0,885,40998,0,0,0,0,92917,0,0,1500,1186,0,0,0,0
277856,2,女性,1980,30代,神奈川県,南関東,2013/5/13,月曜日,夜間,0,2013/5/13,月曜日,夜間,2013/5/13,0,1048,ファミマ,21,3157,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,126,0,0,0,0,3031,0,0,0,0,0,0,0,0
277856,2,女性,1980,30代,神奈川県,南関東,2013/5/13,月曜日,夜間,0,2013/5/13,月曜日,夜間,2013/5/13,0,1048,ローソン,11,19952,1,2,1,0,0,0,16,0,0,2,1,0,0,0,0,106,386,179,0,0,0,2361,0,0,16596,324,0,0,0,0
277856,2,女性,1980,30代,神奈川県,南関東,2013/5/13,月曜日,夜間,0,2013/5/13,月曜日,夜間,2013/5/13,0,1048,セブンイレブン,65,101653,2,12,29,0,0,0,117,0,0,6,1,1,0,0,0,216,6805,12524,0,0,0,20150,0,0,51834,307,9817,0,0,0
279366,2,女性,1992,20代,東京都,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午前,2013/5/17,3,1025,ファミマ,15,5757,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,80,0,0,0,0,0,5677,0,0,0,0,0,0,0,0
279366,2,女性,1992,20代,東京都,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午前,2013/5/17,3,1025,ローソン,12,2624,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0
279366,2,女性,1992,20代,東京都,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午前,2013/5/17,3,1025,セブンイレブン,24,7198,0,0,0,0,0,0,19,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4907,0,0,160,2131,0,0,0,0
279397,2,女性,1993,20代,福岡県,九州沖縄,2013/5/14,火曜日,午前,1,2013/5/15,水曜日,早朝・深夜,2013/5/20,5,226,ファミマ,4,592,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0
279397,2,女性,1993,20代,福岡県,九州沖縄,2013/5/14,火曜日,午前,1,2013/5/15,水曜日,早朝・深夜,2013/5/20,5,226,ローソン,42,11510,0,0,0,0,0,0,91,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11350,0,0,0,0,0,0,0,160
279397,2,女性,1993,20代,福岡県,九州沖縄,2013/5/14,火曜日,午前,1,2013/5/15,水曜日,早朝・深夜,2013/5/20,5,226,セブンイレブン,6,1688,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,490,0,0,0,0,0,1198,0,0,0,0,0,0,0,0
279497,2,女性,1960,50代,神奈川県,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午後,2013/5/14,0,1708,ファミマ,97,40469,0,76,0,0,0,1,49,0,0,1,0,0,1,0,0,0,19700,0,0,0,500,9077,0,0,20,0,0,11172,0,0
279497,2,女性,1960,50代,神奈川県,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午後,2013/5/14,0,1708,ローソン,5,2805,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,240,0,0,0,0,1265,0,0,1300,0,0,0,0,0
279497,2,女性,1960,50代,神奈川県,南関東,2013/5/14,火曜日,午前,0,2013/5/14,火曜日,午後,2013/5/14,0,1708,セブンイレブン,5,12381,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,270,0,0,0,0,939,0,0,0,0,0,11172,0,0
279536,2,女性,1985,30代,愛知県,東海,2013/5/14,火曜日,午前,7,2013/5/21,火曜日,午後,2013/5/24,3,1577,ファミマ,1,526,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0
279536,2,女性,1985,30代,愛知県,東海,2013/5/14,火曜日,午前,7,2013/5/21,火曜日,午後,2013/5/24,3,1577,ローソン,35,12290,1,0,0,0,0,0,76,0,0,0,0,0,0,0,0,800,0,0,0,0,0,11490,0,0,0,0,0,0,0,0
279536,2,女性,1985,30代,愛知県,東海,2013/5/14,火曜日,午前,7,2013/5/21,火曜日,午後,2013/5/24,3,1577,セブンイレブン,161,60501,2,4,3,2,0,0,333,0,0,0,1,0,0,0,0,3040,1728,1996,2120,0,0,51547,0,0,0,70,0,0,0,0
280088,2,女性,1982,30代,福岡県,九州沖縄,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,1143,ファミマ,12,2584,1,0,1,0,0,0,15,0,0,0,0,0,0,0,0,10,0,108,0,0,0,2466,0,0,0,0,0,0,0,0
280088,2,女性,1982,30代,福岡県,九州沖縄,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,1143,ローソン,17,7898,1,1,1,0,0,0,48,0,0,0,0,0,0,0,0,20,1000,82,0,0,0,6796,0,0,0,0,0,0,0,0
280088,2,女性,1982,30代,福岡県,九州沖縄,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,1143,セブンイレブン,8,5231,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5231,0,0,0,0,0,0,0,0
280195,1,男性,1988,20代,広島県,中国,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,539,ファミマ,8,2753,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,2776,0,0,0,0,0,0,0,0
280195,1,男性,1988,20代,広島県,中国,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,539,ローソン,7,804,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0
280195,1,男性,1988,20代,広島県,中国,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/14,0,539,セブンイレブン,114,24506,3,0,0,0,0,0,231,0,0,0,4,0,0,0,0,-65,0,0,0,0,0,23598,0,0,0,973,0,0,0,0
280398,2,女性,1981,30代,茨城県,北関東,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/23,9,1655,ファミマ,12,10125,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,720,0,0,0,0,9405,0,0,0,0,0,0,0,0
280398,2,女性,1981,30代,茨城県,北関東,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/23,9,1655,ローソン,3,1169,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,0,0,0,0,0
280398,2,女性,1981,30代,茨城県,北関東,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,午後,2013/5/23,9,1655,セブンイレブン,24,17148,0,4,1,0,0,0,67,0,0,0,0,0,0,0,0,0,2780,3000,0,0,0,11368,0,0,0,0,0,0,0,0
280483,2,女性,1991,20代,石川県,北陸,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,夜間,2013/5/14,0,508,ファミマ,158,50348,0,0,1,0,0,0,355,0,0,0,5,0,1,0,5,0,0,220,0,0,0,45215,0,0,0,1915,0,148,0,2850
280483,2,女性,1991,20代,石川県,北陸,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,夜間,2013/5/14,0,508,ローソン,6,2649,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,500
280483,2,女性,1991,20代,石川県,北陸,2013/5/14,火曜日,午後,0,2013/5/14,火曜日,夜間,2013/5/14,0,508,セブンイレブン,25,10834,0,0,0,0,0,0,56,0,0,0,2,0,0,0,4,0,0,0,0,0,0,7944,0,0,0,560,0,0,0,2330
280708,2,女性,1975,40代,東京都,南関東,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/14,0,2081,ファミマ,9,5029,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029,0,0,0,0,0,0,0,0
280708,2,女性,1975,40代,東京都,南関東,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/14,0,2081,ローソン,68,36880,0,2,0,0,0,0,193,0,0,0,1,0,0,0,0,0,1180,0,0,0,0,35132,0,0,0,568,0,0,0,0
280708,2,女性,1975,40代,東京都,南関東,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/14,0,2081,セブンイレブン,29,14077,0,0,0,0,0,0,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13825,0,0,0,252,0,0,0,0
280765,2,女性,1988,20代,岡山県,中国,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/15,1,465,ファミマ,12,3183,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3083,0,0,0,100,0,0,0,0
280765,2,女性,1988,20代,岡山県,中国,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/15,1,465,ローソン,8,1935,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,0,0,0,0,0,0,0,0
280765,2,女性,1988,20代,岡山県,中国,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/15,1,465,セブンイレブン,44,11736,0,0,0,0,0,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11436,0,0,0,300,0,0,0,0
281004,2,女性,1981,30代,北海道,北海道,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/14,0,316,ローソン,3,2375,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0
281004,2,女性,1981,30代,北海道,北海道,2013/5/14,火曜日,夜間,0,2013/5/14,火曜日,夜間,2013/5/14,0,316,セブンイレブン,25,33338,1,0,6,0,0,0,68,0,0,7,0,0,1,0,0,19931,0,1281,0,0,0,11043,0,0,825,0,0,258,0,0
281683,2,女性,1964,50代,愛知県,東海,2013/5/15,水曜日,早朝・深夜,25,2013/6/9,日曜日,早朝・深夜,2013/6/9,0,306,ローソン,1,551,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0
281683,2,女性,1964,50代,愛知県,東海,2013/5/15,水曜日,早朝・深夜,25,2013/6/9,日曜日,早朝・深夜,2013/6/9,0,306,セブンイレブン,1,330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0
281984,2,女性,1976,30代,静岡県,東海,2013/5/15,水曜日,午前,0,2013/5/15,水曜日,午前,2013/5/15,0,1533,ファミマ,13,5175,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,486,0,0,0,4689,0,0,0,0,0,0,0,0
281984,2,女性,1976,30代,静岡県,東海,2013/5/15,水曜日,午前,0,2013/5/15,水曜日,午前,2013/5/15,0,1533,ローソン,6,4792,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,1762,0,0,0,0,0,0,0,0
281984,2,女性,1976,30代,静岡県,東海,2013/5/15,水曜日,午前,0,2013/5/15,水曜日,午前,2013/5/15,0,1533,セブンイレブン,40,9916,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9916,0,0,0,0,0,0,0,0
282506,1,男性,1960,50代,大分県,九州沖縄,2013/5/15,水曜日,午後,79,2013/8/2,金曜日,午前,2013/8/2,0,276,ローソン,5,8500,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0
282506,1,男性,1960,50代,大分県,九州沖縄,2013/5/15,水曜日,午後,79,2013/8/2,金曜日,午前,2013/8/2,0,276,セブンイレブン,20,28266,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,26566,0,0,0,0,0,0,0,0
282595,2,女性,1982,30代,神奈川県,南関東,2013/5/15,水曜日,午後,5,2013/5/20,月曜日,夜間,2013/5/20,0,667,ファミマ,1,1746,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0
282595,2,女性,1982,30代,神奈川県,南関東,2013/5/15,水曜日,午後,5,2013/5/20,月曜日,夜間,2013/5/20,0,667,ローソン,1,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
282696,1,男性,1970,40代,新潟県,甲信越,2013/5/15,水曜日,午後,0,2013/5/15,水曜日,午後,2013/5/15,0,1181,ファミマ,3,555,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0
282696,1,男性,1970,40代,新潟県,甲信越,2013/5/15,水曜日,午後,0,2013/5/15,水曜日,午後,2013/5/15,0,1181,ローソン,6,5040,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3990,0,0,0,0,1050,0,0,0,0,0,0,0,0
282696,1,男性,1970,40代,新潟県,甲信越,2013/5/15,水曜日,午後,0,2013/5/15,水曜日,午後,2013/5/15,0,1181,セブンイレブン,11,1824,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,104,0,0,0,0,0
283930,2,女性,1982,30代,京都府,近畿,2013/5/15,水曜日,夜間,0,2013/5/15,水曜日,夜間,2013/5/15,0,1824,ファミマ,87,23934,54,7,14,1,0,0,188,0,20,0,1,2,1,0,0,0,930,2148,125,0,0,19638,0,0,0,147,851,95,0,0
283930,2,女性,1982,30代,京都府,近畿,2013/5/15,水曜日,夜間,0,2013/5/15,水曜日,夜間,2013/5/15,0,1824,ローソン,81,35835,35,7,1,0,0,0,277,0,9,0,0,0,0,0,0,0,3810,158,0,0,0,31867,0,0,0,0,0,0,0,0
283930,2,女性,1982,30代,京都府,近畿,2013/5/15,水曜日,夜間,0,2013/5/15,水曜日,夜間,2013/5/15,0,1824,セブンイレブン,16,4212,3,3,0,0,0,0,39,0,5,0,0,0,0,0,0,-12,313,0,0,0,0,3911,0,0,0,0,0,0,0,0
284212,2,女性,1982,30代,広島県,中国,2013/5/16,木曜日,早朝・深夜,0,2013/5/16,木曜日,早朝・深夜,2013/5/19,3,255,セブンイレブン,3,1162,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0
284740,2,女性,1974,40代,兵庫県,近畿,2013/5/16,木曜日,午前,0,2013/5/16,木曜日,午後,2013/5/17,1,280,ローソン,4,1604,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0
284740,2,女性,1974,40代,兵庫県,近畿,2013/5/16,木曜日,午前,0,2013/5/16,木曜日,午後,2013/5/17,1,280,セブンイレブン,1,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0
284999,1,男性,1970,40代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/16,0,1870,ファミマ,104,66282,0,78,1,0,0,0,22,0,0,0,65,0,0,0,0,0,13092,200,0,0,0,3680,0,0,0,49310,0,0,0,0
284999,1,男性,1970,40代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/16,0,1870,ローソン,16,12683,0,17,8,0,0,0,1,0,0,0,7,0,0,0,0,0,4375,3631,0,0,0,105,0,0,0,4572,0,0,0,0
284999,1,男性,1970,40代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/16,0,1870,セブンイレブン,172,86442,0,269,0,0,0,0,179,0,0,0,5,0,0,0,0,0,55327,0,0,0,0,29349,0,0,0,1766,0,0,0,0
285057,2,女性,1994,20代,不明,不明,2013/5/16,木曜日,午後,1,2013/5/17,金曜日,夜間,2013/5/20,3,333,ファミマ,2,652,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0
285403,2,女性,1969,40代,大阪府,近畿,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/16,0,92,ファミマ,1,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285403,2,女性,1969,40代,大阪府,近畿,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/16,0,92,セブンイレブン,2,2730,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,0,0,0,0,0,0,0,0
285461,1,男性,1963,50代,埼玉県,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/20,4,607,ファミマ,36,27314,0,0,0,0,0,0,105,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24648,0,0,0,2666,0,0,0,0
285461,1,男性,1963,50代,埼玉県,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/20,4,607,ローソン,3,1402,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0
285461,1,男性,1963,50代,埼玉県,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,午後,2013/5/20,4,607,セブンイレブン,215,31183,0,0,0,0,0,0,238,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28647,0,0,0,2536,0,0,0,0
285673,2,女性,1985,30代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,夜間,2013/5/16,0,1310,ファミマ,23,13438,0,0,0,0,0,0,34,0,1,4,1,1,0,0,0,0,0,0,0,0,0,4204,0,600,7024,630,980,0,0,0
285673,2,女性,1985,30代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,夜間,2013/5/16,0,1310,ローソン,8,2289,0,0,0,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,812,0,0,360,0,0,1117,0,0
285673,2,女性,1985,30代,東京都,南関東,2013/5/16,木曜日,午後,0,2013/5/16,木曜日,夜間,2013/5/16,0,1310,セブンイレブン,104,25599,0,2,0,0,0,0,181,0,0,0,0,0,0,0,0,0,248,0,0,0,0,25351,0,0,0,0,0,0,0,0
285684,2,女性,1988,20代,大阪府,近畿,2013/5/16,木曜日,夜間,18,2013/6/3,月曜日,午後,2013/6/4,1,1594,ファミマ,210,58434,1,0,0,0,0,0,321,0,0,0,2,0,0,0,0,80,0,0,0,0,0,57996,0,0,0,358,0,0,0,0
285684,2,女性,1988,20代,大阪府,近畿,2013/5/16,木曜日,夜間,18,2013/6/3,月曜日,午後,2013/6/4,1,1594,ローソン,8,1192,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,0,0,0,0
285684,2,女性,1988,20代,大阪府,近畿,2013/5/16,木曜日,夜間,18,2013/6/3,月曜日,午後,2013/6/4,1,1594,セブンイレブン,65,21724,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,20724,0,0,0,0,0,0,0,0
286203,2,女性,1978,30代,滋賀県,近畿,2013/5/16,木曜日,夜間,0,2013/5/16,木曜日,夜間,2013/5/16,0,996,ファミマ,16,8604,7,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,7373,0,0,0,0,0,0,0,0
286203,2,女性,1978,30代,滋賀県,近畿,2013/5/16,木曜日,夜間,0,2013/5/16,木曜日,夜間,2013/5/16,0,996,ローソン,11,12419,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,141,0,0,0,0,0,12278,0,0,0,0,0,0,0,0
286203,2,女性,1978,30代,滋賀県,近畿,2013/5/16,木曜日,夜間,0,2013/5/16,木曜日,夜間,2013/5/16,0,996,セブンイレブン,32,16431,6,1,0,0,0,0,66,0,0,1,5,0,0,0,0,764,2400,0,0,0,0,12371,0,0,20,876,0,0,0,0
286283,2,女性,1979,30代,北海道,北海道,2013/5/16,木曜日,夜間,0,2013/5/16,木曜日,夜間,2013/5/16,0,169,ローソン,22,8829,0,0,7,0,0,0,51,0,0,0,0,0,0,0,0,0,0,2196,0,0,0,6633,0,0,0,0,0,0,0,0
286283,2,女性,1979,30代,北海道,北海道,2013/5/16,木曜日,夜間,0,2013/5/16,木曜日,夜間,2013/5/16,0,169,セブンイレブン,6,1792,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,440,0,0,0,1352,0,0,0,0,0,0,0,0
286627,2,女性,1975,40代,不明,不明,2013/5/17,金曜日,早朝・深夜,12,2013/5/29,水曜日,午後,2013/5/29,0,695,ファミマ,8,5732,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,0
286627,2,女性,1975,40代,不明,不明,2013/5/17,金曜日,早朝・深夜,12,2013/5/29,水曜日,午後,2013/5/29,0,695,ローソン,31,18745,1,1,0,0,0,0,120,0,0,0,3,0,0,0,0,315,600,0,0,0,0,17010,0,0,0,820,0,0,0,0
286627,2,女性,1975,40代,不明,不明,2013/5/17,金曜日,早朝・深夜,12,2013/5/29,水曜日,午後,2013/5/29,0,695,セブンイレブン,4,3221,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221,0,0,0,0,0,0,0,0
286696,1,男性,1969,40代,東京都,南関東,2013/5/17,金曜日,早朝・深夜,0,2013/5/17,金曜日,午前,2013/5/17,0,2503,ファミマ,269,168776,0,4,1,0,0,0,241,0,0,35,167,0,0,0,0,0,2860,108,0,0,0,36428,0,0,5410,123970,0,0,0,0
286696,1,男性,1969,40代,東京都,南関東,2013/5/17,金曜日,早朝・深夜,0,2013/5/17,金曜日,午前,2013/5/17,0,2503,ローソン,12,31204,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,179,0,0,2000,29025,0,0,0,0
286696,1,男性,1969,40代,東京都,南関東,2013/5/17,金曜日,早朝・深夜,0,2013/5/17,金曜日,午前,2013/5/17,0,2503,セブンイレブン,764,309573,3,2,1,0,0,0,1451,0,0,36,196,2,0,0,0,318,1420,58,0,0,0,176317,0,0,5870,125378,212,0,0,0
286903,2,女性,1983,30代,神奈川県,南関東,2013/5/17,金曜日,午前,1,2013/5/18,土曜日,夜間,2013/5/19,1,1098,ファミマ,6,820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0
286903,2,女性,1983,30代,神奈川県,南関東,2013/5/17,金曜日,午前,1,2013/5/18,土曜日,夜間,2013/5/19,1,1098,ローソン,171,62307,0,0,3,0,0,0,337,0,0,0,0,0,0,0,0,0,0,770,0,0,0,61537,0,0,0,0,0,0,0,0
286903,2,女性,1983,30代,神奈川県,南関東,2013/5/17,金曜日,午前,1,2013/5/18,土曜日,夜間,2013/5/19,1,1098,セブンイレブン,63,18450,0,0,3,0,0,0,80,0,0,0,12,4,0,0,0,0,0,1400,0,0,0,11826,0,0,0,2848,2376,0,0,0
286943,2,女性,1959,50代,東京都,南関東,2013/5/17,金曜日,午前,0,2013/5/17,金曜日,午前,2013/5/18,1,366,ファミマ,2,650,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,570,0,0,80,0,0,0,0,0
286943,2,女性,1959,50代,東京都,南関東,2013/5/17,金曜日,午前,0,2013/5/17,金曜日,午前,2013/5/18,1,366,ローソン,1,650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0
286943,2,女性,1959,50代,東京都,南関東,2013/5/17,金曜日,午前,0,2013/5/17,金曜日,午前,2013/5/18,1,366,セブンイレブン,6,740,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0
287534,1,男性,1985,30代,東京都,南関東,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/17,0,1790,ファミマ,299,101813,0,1,0,0,0,0,600,0,0,0,26,0,0,0,0,0,410,0,0,0,0,92634,0,0,0,8769,0,0,0,0
287534,1,男性,1985,30代,東京都,南関東,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/17,0,1790,ローソン,7,3784,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2097,0,0,0,1687,0,0,0,0
287534,1,男性,1985,30代,東京都,南関東,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/17,0,1790,セブンイレブン,70,29600,0,3,1,0,0,1,181,0,0,0,8,0,0,0,0,0,3200,1000,0,0,595,21810,0,0,0,2995,0,0,0,0
287621,2,女性,1980,30代,福岡県,九州沖縄,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/18,1,1308,ファミマ,21,14679,0,0,0,0,0,0,45,1,1,0,1,0,1,0,0,0,0,0,0,0,0,7326,6559,63,0,500,0,231,0,0
287621,2,女性,1980,30代,福岡県,九州沖縄,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/18,1,1308,ローソン,6,3719,0,4,7,0,0,0,10,0,0,0,0,0,0,0,0,0,1420,1007,0,0,0,1292,0,0,0,0,0,0,0,0
287621,2,女性,1980,30代,福岡県,九州沖縄,2013/5/17,金曜日,午後,0,2013/5/17,金曜日,午後,2013/5/18,1,1308,セブンイレブン,58,33009,5,1,12,0,0,0,160,0,1,1,2,0,0,0,0,5000,690,3201,0,0,0,20154,0,64,1900,2000,0,0,0,0
287652,2,女性,1985,30代,栃木県,北関東,2013/5/17,金曜日,午後,18,2013/6/4,火曜日,早朝・深夜,2013/6/6,2,1213,ファミマ,11,2624,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,430,0,0,0,0,2194,0,0,0,0,0,0,0,0
287652,2,女性,1985,30代,栃木県,北関東,2013/5/17,金曜日,午後,18,2013/6/4,火曜日,早朝・深夜,2013/6/6,2,1213,ローソン,51,20611,0,8,0,0,0,0,87,0,0,0,2,0,0,0,0,0,2094,0,0,0,0,15044,0,0,0,3473,0,0,0,0
287652,2,女性,1985,30代,栃木県,北関東,2013/5/17,金曜日,午後,18,2013/6/4,火曜日,早朝・深夜,2013/6/6,2,1213,セブンイレブン,217,114181,0,100,18,0,0,0,524,0,0,0,1,2,2,0,0,0,19338,3101,0,0,0,90200,0,0,0,70,954,518,0,0
287949,2,女性,1979,30代,京都府,近畿,2013/5/17,金曜日,午後,21,2013/6/7,金曜日,午後,2013/6/7,0,262,ローソン,33,16028,0,0,0,0,0,0,94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14029,0,1000,0,0,999,0,0,0
